Author;AlgorithmID;ModelID;ModelName;Model_Features;Model_Constraints;SystemIteration;AlgorithmIteration;Timeout;InTime;NoError;Time;Size;T-Value;Validity;Valid Conditions;Coverage;ROIC;MSOC;FIMD;ICST;Runtime;Throughput;TotalCreatedBytes;TotalPauseTime;AveragePauseTime
Joshua Sprey;YASA_t2_m1;1;WaterlooGenerated;581;1460;6;1;600000;true;true;23268;159;2;1;614008;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;1;WaterlooGenerated;581;1460;7;1;600000;true;true;18738;165;2;1;614008;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;1;WaterlooGenerated;581;1460;8;1;600000;true;true;18788;158;2;1;614008;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;1;WaterlooGenerated;581;1460;9;1;600000;true;true;23719;165;2;1;614008;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;1;WaterlooGenerated;581;1460;10;1;600000;true;true;16277;154;2;1;614008;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;2;APL;24;59;1;1;600000;true;true;2569;11;2;1;520;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;2;APL;24;59;2;1;600000;true;true;2602;9;2;1;520;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;2;APL;24;59;3;1;600000;true;true;2431;11;2;1;520;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;2;APL;24;59;4;1;600000;true;true;2347;11;2;1;520;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;2;APL;24;59;5;1;600000;true;true;2191;10;2;1;520;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;2;APL;24;59;6;1;600000;true;true;2884;10;2;1;520;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;2;APL;24;59;7;1;600000;true;true;3090;10;2;1;520;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;2;APL;24;59;8;1;600000;true;true;2967;11;2;1;520;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;2;APL;24;59;9;1;600000;true;true;3144;11;2;1;520;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;2;APL;24;59;10;1;600000;true;true;2907;12;2;1;520;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;3;uClibc;314;1593;1;1;600000;true;true;20148;535;2;1;111892;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;3;uClibc;314;1593;2;1;600000;true;true;19583;541;2;1;111892;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;3;uClibc;314;1593;3;1;600000;true;true;15951;545;2;1;111892;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;3;uClibc;314;1593;4;1;600000;true;true;18157;538;2;1;111892;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;3;uClibc;314;1593;5;1;600000;true;true;16461;536;2;1;111892;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;3;uClibc;314;1593;6;1;600000;true;true;15783;530;2;1;111892;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;3;uClibc;314;1593;7;1;600000;true;true;15205;540;2;1;111892;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;3;uClibc;314;1593;8;1;600000;true;true;15906;538;2;1;111892;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;3;uClibc;314;1593;9;1;600000;true;true;15621;535;2;1;111892;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;3;uClibc;314;1593;10;1;600000;true;true;18955;536;2;1;111892;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;4;FeatureIDE;20;47;1;1;600000;true;true;1679;12;2;1;584;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;4;FeatureIDE;20;47;2;1;600000;true;true;2260;13;2;1;584;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;4;FeatureIDE;20;47;3;1;600000;true;true;1895;11;2;1;584;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;4;FeatureIDE;20;47;4;1;600000;true;true;1967;14;2;1;584;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;4;FeatureIDE;20;47;5;1;600000;true;true;1995;11;2;1;584;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;4;FeatureIDE;20;47;6;1;600000;true;true;2197;12;2;1;584;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;4;FeatureIDE;20;47;7;1;600000;true;true;2028;12;2;1;584;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;4;FeatureIDE;20;47;8;1;600000;true;true;2172;12;2;1;584;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;4;FeatureIDE;20;47;9;1;600000;true;true;2106;10;2;1;584;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;4;FeatureIDE;20;47;10;1;600000;true;true;2084;10;2;1;584;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;5;ChatClient;15;35;1;1;600000;true;true;1648;9;2;1;254;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;5;ChatClient;15;35;2;1;600000;true;true;1265;9;2;1;254;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;5;ChatClient;15;35;3;1;600000;true;true;1336;9;2;1;254;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;5;ChatClient;15;35;4;1;600000;true;true;1630;10;2;1;254;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;5;ChatClient;15;35;5;1;600000;true;true;1222;10;2;1;254;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;5;ChatClient;15;35;6;1;600000;true;true;2103;9;2;1;254;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;5;ChatClient;15;35;7;1;600000;true;true;1256;9;2;1;254;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;5;ChatClient;15;35;8;1;600000;true;true;1353;9;2;1;254;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;5;ChatClient;15;35;9;1;600000;true;true;1387;9;2;1;254;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;5;ChatClient;15;35;10;1;600000;true;true;1293;10;2;1;254;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;6;axTLS;97;300;1;1;600000;true;true;2985;17;2;1;7248;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;6;axTLS;97;300;2;1;600000;true;true;3234;19;2;1;7248;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;6;axTLS;97;300;3;1;600000;true;true;3246;20;2;1;7248;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;6;axTLS;97;300;4;1;600000;true;true;3249;19;2;1;7248;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;6;axTLS;97;300;5;1;600000;true;true;2985;17;2;1;7248;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;6;axTLS;97;300;6;1;600000;true;true;3053;18;2;1;7248;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;6;axTLS;97;300;7;1;600000;true;true;2986;18;2;1;7248;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;6;axTLS;97;300;8;1;600000;true;true;3271;17;2;1;7248;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;6;axTLS;97;300;9;1;600000;true;true;2974;18;2;1;7248;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;6;axTLS;97;300;10;1;600000;true;true;3315;16;2;1;7248;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;7;Busybox_1.18.0;855;2170;1;1;600000;true;true;16661;32;2;1;1319562;1;-1;-1;-1;-1;0.04845;0;530;0.04845;0.04845
Joshua Sprey;YASA_t2_m1;7;Busybox_1.18.0;855;2170;2;1;600000;true;true;18669;33;2;1;1319562;1;-1;-1;-1;-1;0.03386;0;530;0.03386;0.03386
Joshua Sprey;YASA_t2_m1;7;Busybox_1.18.0;855;2170;3;1;600000;true;true;19154;32;2;1;1319562;1;-1;-1;-1;-1;0.037;0;530;0.037;0.037
Joshua Sprey;YASA_t2_m1;7;Busybox_1.18.0;855;2170;4;1;600000;true;true;18517;31;2;1;1319562;1;-1;-1;-1;-1;0.0449;0;530;0.0449;0.0449
Joshua Sprey;YASA_t2_m1;7;Busybox_1.18.0;855;2170;5;1;600000;true;true;17784;33;2;1;1319562;1;-1;-1;-1;-1;0.05525;0;530;0.05525;0.05525
Joshua Sprey;YASA_t2_m1;7;Busybox_1.18.0;855;2170;6;1;600000;true;true;20861;31;2;1;1319562;1;-1;-1;-1;-1;0.03991;0;530;0.03991;0.03991
Joshua Sprey;YASA_t2_m1;7;Busybox_1.18.0;855;2170;7;1;600000;true;true;16547;31;2;1;1319562;1;-1;-1;-1;-1;0.04463;0;530;0.04463;0.04463
Joshua Sprey;YASA_t2_m1;7;Busybox_1.18.0;855;2170;8;1;600000;true;true;16297;32;2;1;1319562;1;-1;-1;-1;-1;0.03904;0;530;0.03904;0.03904
Joshua Sprey;YASA_t2_m1;7;Busybox_1.18.0;855;2170;9;1;600000;true;true;17542;31;2;1;1319562;1;-1;-1;-1;-1;0.05246;0;530;0.05246;0.05246
Joshua Sprey;YASA_t2_m1;7;Busybox_1.18.0;855;2170;10;1;600000;true;true;19341;32;2;1;1319562;1;-1;-1;-1;-1;0.04096;0;530;0.04096;0.04096
Joshua Sprey;YASA_t2_m1;8;Elevator-FeatureModeling;22;57;1;1;600000;true;true;2185;9;2;1;587;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;8;Elevator-FeatureModeling;22;57;2;1;600000;true;true;2095;10;2;1;587;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;8;Elevator-FeatureModeling;22;57;3;1;600000;true;true;2142;10;2;1;587;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;8;Elevator-FeatureModeling;22;57;4;1;600000;true;true;2143;11;2;1;587;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;8;Elevator-FeatureModeling;22;57;5;1;600000;true;true;2103;10;2;1;587;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;8;Elevator-FeatureModeling;22;57;6;1;600000;true;true;2122;12;2;1;587;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;8;Elevator-FeatureModeling;22;57;7;1;600000;true;true;1946;11;2;1;587;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;8;Elevator-FeatureModeling;22;57;8;1;600000;true;true;2175;10;2;1;587;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;8;Elevator-FeatureModeling;22;57;9;1;600000;true;true;1988;10;2;1;587;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;8;Elevator-FeatureModeling;22;57;10;1;600000;true;true;2175;11;2;1;587;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;9;SortingLine;40;117;1;1;600000;true;true;2584;13;2;1;1264;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;9;SortingLine;40;117;2;1;600000;true;true;2563;16;2;1;1264;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;9;SortingLine;40;117;3;1;600000;true;true;2321;14;2;1;1264;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;9;SortingLine;40;117;4;1;600000;true;true;2710;16;2;1;1264;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;9;SortingLine;40;117;5;1;600000;true;true;2996;16;2;1;1264;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;9;SortingLine;40;117;6;1;600000;true;true;2842;15;2;1;1264;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;9;SortingLine;40;117;7;1;600000;true;true;3065;15;2;1;1264;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;9;SortingLine;40;117;8;1;600000;true;true;2515;14;2;1;1264;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;9;SortingLine;40;117;9;1;600000;true;true;2514;16;2;1;1264;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;9;SortingLine;40;117;10;1;600000;true;true;2293;16;2;1;1264;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;10;E-Shop;327;826;1;1;600000;true;true;7112;22;2;1;168314;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;10;E-Shop;327;826;2;1;600000;true;true;8129;24;2;1;168314;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;10;E-Shop;327;826;3;1;600000;true;true;8493;22;2;1;168314;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;10;E-Shop;327;826;4;1;600000;true;true;7908;23;2;1;168314;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;10;E-Shop;327;826;5;1;600000;true;true;7929;25;2;1;168314;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;10;E-Shop;327;826;6;1;600000;true;true;8078;22;2;1;168314;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;10;E-Shop;327;826;7;1;600000;true;true;7880;22;2;1;168314;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;10;E-Shop;327;826;8;1;600000;true;true;9100;23;2;1;168314;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;10;E-Shop;327;826;9;1;600000;true;true;8423;23;2;1;168314;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;10;E-Shop;327;826;10;1;600000;true;true;6933;24;2;1;168314;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;11;Car;17;50;1;1;600000;true;true;783;6;2;1;101;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;11;Car;17;50;2;1;600000;true;true;778;6;2;1;101;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;11;Car;17;50;3;1;600000;true;true;981;7;2;1;101;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;11;Car;17;50;4;1;600000;true;true;1010;6;2;1;101;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;11;Car;17;50;5;1;600000;true;true;821;6;2;1;101;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;11;Car;17;50;6;1;600000;true;true;732;6;2;1;101;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;11;Car;17;50;7;1;600000;true;true;751;6;2;1;101;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;11;Car;17;50;8;1;600000;true;true;973;6;2;1;101;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;11;Car;17;50;9;1;600000;true;true;1184;6;2;1;101;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;11;Car;17;50;10;1;600000;true;true;1083;6;2;1;101;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;12;SafeBali;25;70;1;1;600000;true;true;1075;11;2;1;333;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;12;SafeBali;25;70;2;1;600000;true;true;1090;11;2;1;333;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;12;SafeBali;25;70;3;1;600000;true;true;1017;11;2;1;333;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;12;SafeBali;25;70;4;1;600000;true;true;1045;11;2;1;333;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;12;SafeBali;25;70;5;1;600000;true;true;1181;11;2;1;333;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;12;SafeBali;25;70;6;1;600000;true;true;850;11;2;1;333;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;12;SafeBali;25;70;7;1;600000;true;true;955;11;2;1;333;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;12;SafeBali;25;70;8;1;600000;true;true;806;12;2;1;333;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;12;SafeBali;25;70;9;1;600000;true;true;996;11;2;1;333;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;12;SafeBali;25;70;10;1;600000;true;true;1065;11;2;1;333;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;13;FameDB;23;63;1;1;600000;true;true;1747;9;2;1;446;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;13;FameDB;23;63;2;1;600000;true;true;1675;9;2;1;446;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;13;FameDB;23;63;3;1;600000;true;true;1378;9;2;1;446;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;13;FameDB;23;63;4;1;600000;true;true;1330;8;2;1;446;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;13;FameDB;23;63;5;1;600000;true;true;1627;9;2;1;446;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;13;FameDB;23;63;6;1;600000;true;true;1483;11;2;1;446;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;13;FameDB;23;63;7;1;600000;true;true;1460;10;2;1;446;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;13;FameDB;23;63;8;1;600000;true;true;1264;9;2;1;446;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;13;FameDB;23;63;9;1;600000;true;true;1373;11;2;1;446;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;13;FameDB;23;63;10;1;600000;true;true;1496;9;2;1;446;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;14;FameDB2;22;60;1;1;600000;true;true;1413;11;2;1;446;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;14;FameDB2;22;60;2;1;600000;true;true;1482;9;2;1;446;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;14;FameDB2;22;60;3;1;600000;true;true;1317;9;2;1;446;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;14;FameDB2;22;60;4;1;600000;true;true;1279;9;2;1;446;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;14;FameDB2;22;60;5;1;600000;true;true;1435;9;2;1;446;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;14;FameDB2;22;60;6;1;600000;true;true;1453;9;2;1;446;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;14;FameDB2;22;60;7;1;600000;true;true;1279;9;2;1;446;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;14;FameDB2;22;60;8;1;600000;true;true;1303;9;2;1;446;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;14;FameDB2;22;60;9;1;600000;true;true;1674;9;2;1;446;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;14;FameDB2;22;60;10;1;600000;true;true;1275;9;2;1;446;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;15;BerkeleyDB;77;218;1;1;600000;true;true;3398;24;2;1;9965;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;15;BerkeleyDB;77;218;2;1;600000;true;true;2907;27;2;1;9965;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;15;BerkeleyDB;77;218;3;1;600000;true;true;2877;27;2;1;9965;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;15;BerkeleyDB;77;218;4;1;600000;true;true;3367;25;2;1;9965;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;15;BerkeleyDB;77;218;5;1;600000;true;true;3270;27;2;1;9965;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;15;BerkeleyDB;77;218;6;1;600000;true;true;2987;28;2;1;9965;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;15;BerkeleyDB;77;218;7;1;600000;true;true;2899;27;2;1;9965;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;15;BerkeleyDB;77;218;8;1;600000;true;true;3312;27;2;1;9965;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;15;BerkeleyDB;77;218;9;1;600000;true;true;3168;26;2;1;9965;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;15;BerkeleyDB;77;218;10;1;600000;true;true;2849;26;2;1;9965;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;16;GPLmedium;39;136;1;1;600000;true;true;2382;22;2;1;2212;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;16;GPLmedium;39;136;2;1;600000;true;true;3133;22;2;1;2212;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;16;GPLmedium;39;136;3;1;600000;true;true;2887;21;2;1;2212;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;16;GPLmedium;39;136;4;1;600000;true;true;2738;22;2;1;2212;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;16;GPLmedium;39;136;5;1;600000;true;true;2752;22;2;1;2212;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;16;GPLmedium;39;136;6;1;600000;true;true;3135;22;2;1;2212;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;16;GPLmedium;39;136;7;1;600000;true;true;3200;21;2;1;2212;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;16;GPLmedium;39;136;8;1;600000;true;true;2975;23;2;1;2212;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;16;GPLmedium;39;136;9;1;600000;true;true;3394;23;2;1;2212;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;16;GPLmedium;39;136;10;1;600000;true;true;2971;23;2;1;2212;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;17;Violet;102;304;1;1;600000;true;true;3686;29;2;1;18819;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;17;Violet;102;304;2;1;600000;true;true;3627;28;2;1;18819;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;17;Violet;102;304;3;1;600000;true;true;3478;25;2;1;18819;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;17;Violet;102;304;4;1;600000;true;true;3996;27;2;1;18819;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;17;Violet;102;304;5;1;600000;true;true;3788;28;2;1;18819;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;17;Violet;102;304;6;1;600000;true;true;3970;26;2;1;18819;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;17;Violet;102;304;7;1;600000;true;true;4120;29;2;1;18819;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;17;Violet;102;304;8;1;600000;true;true;3627;26;2;1;18819;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;17;Violet;102;304;9;1;600000;true;true;3532;26;2;1;18819;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
Joshua Sprey;YASA_t2_m1;17;Violet;102;304;10;1;600000;true;true;3895;27;2;1;18819;1;-1;-1;-1;-1;-1;-1;-1;-1;-1
