Author;AlgorithmID;ModelID;ModelName;Model_Features;Model_Constraints;SystemIteration;AlgorithmIteration;Timeout;InTime;NoError;Time;Size;T-Value;Validity;Valid Conditions;Coverage;ROIC;MSOC;FIMD;ICST;Runtime;Throughput;TotalCreatedBytes;TotalPauseTime;AveragePauseTime
Joshua Sprey;ICPL_t2;109;vrc4375;1272;4255;3;1;600000;true;true;84031;70;2;1;2903423;1;-1;-1;-1;-1;81.38506;99.04943;20331;0.77362;0.08596
Joshua Sprey;ICPL_t2;109;vrc4375;1272;4255;4;1;600000;true;true;83115;70;2;1;2903423;1;-1;-1;-1;-1;80.72145;99.14028;25495;0.69398;0.0694
Joshua Sprey;ICPL_t2;109;vrc4375;1272;4255;5;1;600000;true;true;83163;70;2;1;2903423;1;-1;-1;-1;-1;80.64451;99.10443;20364;0.72223;0.08025
Joshua Sprey;ICPL_t2;110;mace1;1248;4236;1;1;600000;true;true;65942;62;2;1;2708713;1;-1;-1;-1;-1;62.96899;98.93137;15222;0.67291;0.08411
Joshua Sprey;ICPL_t2;110;mace1;1248;4236;2;1;600000;true;true;68067;62;2;1;2708713;1;-1;-1;-1;-1;65.59981;98.95975;20345;0.6824;0.07582
Joshua Sprey;ICPL_t2;110;mace1;1248;4236;3;1;600000;true;true;70010;62;2;1;2708713;1;-1;-1;-1;-1;67.67537;98.93655;15210;0.71969;0.08996
Joshua Sprey;ICPL_t2;110;mace1;1248;4236;4;1;600000;true;true;61118;62;2;1;2708713;1;-1;-1;-1;-1;58.27819;98.94391;15249;0.61547;0.07693
Joshua Sprey;ICPL_t2;110;mace1;1248;4236;5;1;600000;true;true;71015;62;2;1;2708713;1;-1;-1;-1;-1;67.49266;99.01181;15220;0.66695;0.08337
Joshua Sprey;ICPL_t2;111;jtst;1255;4265;1;1;600000;true;true;76146;64;2;1;2740524;1;-1;-1;-1;-1;73.00745;99.06464;15221;0.68288;0.08536
Joshua Sprey;ICPL_t2;111;jtst;1255;4265;2;1;600000;true;true;74759;64;2;1;2740524;1;-1;-1;-1;-1;72.18585;99.13256;20363;0.62617;0.06957
Joshua Sprey;ICPL_t2;111;jtst;1255;4265;3;1;600000;true;true;72297;63;2;1;2740524;1;-1;-1;-1;-1;69.85815;98.99008;20361;0.70551;0.07839
Joshua Sprey;ICPL_t2;111;jtst;1255;4265;4;1;600000;true;true;69750;63;2;1;2740524;1;-1;-1;-1;-1;66.49775;99.06518;15209;0.62163;0.0777
Joshua Sprey;ICPL_t2;111;jtst;1255;4265;5;1;600000;true;true;72169;63;2;1;2740524;1;-1;-1;-1;-1;69.41701;99.01274;15213;0.68533;0.08567
Joshua Sprey;ICPL_t2;112;iq80321;1270;4302;1;1;600000;true;true;79453;68;2;1;2873271;1;-1;-1;-1;-1;76.88677;99.08553;20331;0.7031;0.07812
Joshua Sprey;ICPL_t2;112;iq80321;1270;4302;2;1;600000;true;true;66590;66;2;1;2873271;1;-1;-1;-1;-1;63.98399;98.97075;20376;0.65856;0.07317
Joshua Sprey;ICPL_t2;112;iq80321;1270;4302;3;1;600000;true;true;70414;68;2;1;2873271;1;-1;-1;-1;-1;67.19205;99.01363;20394;0.66276;0.07364
Joshua Sprey;ICPL_t2;112;iq80321;1270;4302;4;1;600000;true;true;66487;66;2;1;2873271;1;-1;-1;-1;-1;63.62049;98.91806;15232;0.68834;0.08604
Joshua Sprey;ICPL_t2;112;iq80321;1270;4302;5;1;600000;true;true;80707;66;2;1;2873271;1;-1;-1;-1;-1;78.23881;99.20325;20376;0.62337;0.06926
Joshua Sprey;ICPL_t2;113;phycore229x;1374;4621;1;1;600000;true;true;90134;70;2;1;3151900;1;-1;-1;-1;-1;86.44191;99.1728;20353;0.71505;0.07945
Joshua Sprey;ICPL_t2;113;phycore229x;1374;4621;2;1;600000;true;true;88965;70;2;1;3151900;1;-1;-1;-1;-1;85.40237;99.31844;20444;0.58207;0.06467
Joshua Sprey;ICPL_t2;113;phycore229x;1374;4621;3;1;600000;true;true;87777;70;2;1;3151900;1;-1;-1;-1;-1;85.28207;99.22417;25624;0.66164;0.06616
Joshua Sprey;ICPL_t2;113;phycore229x;1374;4621;4;1;600000;true;true;90617;70;2;1;3151900;1;-1;-1;-1;-1;86.61072;99.29336;20442;0.61202;0.068
Joshua Sprey;ICPL_t2;113;phycore229x;1374;4621;5;1;600000;true;true;88809;70;2;1;3151900;1;-1;-1;-1;-1;86.27692;99.26043;25634;0.63808;0.06381
Joshua Sprey;ICPL_t2;114;aeb;1227;4175;1;1;600000;true;true;65114;63;2;1;2620197;1;-1;-1;-1;-1;62.65569;98.97592;20345;0.64164;0.07129
Joshua Sprey;ICPL_t2;114;aeb;1227;4175;2;1;600000;true;true;71544;68;2;1;2620197;1;-1;-1;-1;-1;69.09579;99.11715;20354;0.61001;0.06778
Joshua Sprey;ICPL_t2;114;aeb;1227;4175;3;1;600000;true;true;75004;63;2;1;2620197;1;-1;-1;-1;-1;72.34251;99.07486;20357;0.66927;0.07436
Joshua Sprey;ICPL_t2;114;aeb;1227;4175;4;1;600000;true;true;75300;63;2;1;2620197;1;-1;-1;-1;-1;71.87946;99.19636;15240;0.57765;0.07221
Joshua Sprey;ICPL_t2;114;aeb;1227;4175;5;1;600000;true;true;76012;63;2;1;2620197;1;-1;-1;-1;-1;73.39948;99.10017;20325;0.66047;0.07339
Joshua Sprey;ICPL_t2;115;calm16_ceb;1187;4010;1;1;600000;true;true;65841;62;2;1;2467193;1;-1;-1;-1;-1;63.49154;99.03845;15204;0.61051;0.07631
Joshua Sprey;ICPL_t2;115;calm16_ceb;1187;4010;2;1;600000;true;true;67270;62;2;1;2467193;1;-1;-1;-1;-1;64.85873;99.04377;15208;0.6202;0.07752
Joshua Sprey;ICPL_t2;115;calm16_ceb;1187;4010;3;1;600000;true;true;68253;62;2;1;2467193;1;-1;-1;-1;-1;65.12602;99.01913;15199;0.6388;0.07985
Joshua Sprey;ICPL_t2;115;calm16_ceb;1187;4010;4;1;600000;true;true;67892;62;2;1;2467193;1;-1;-1;-1;-1;65.39045;99.00484;20236;0.65074;0.0723
Joshua Sprey;ICPL_t2;115;calm16_ceb;1187;4010;5;1;600000;true;true;58007;62;2;1;2467193;1;-1;-1;-1;-1;55.2237;98.91576;15202;0.59876;0.07484
Joshua Sprey;Incling_t2;0;asb2305;1256;4202;1;1;600000;true;true;82577;77;2;1;2724777;1;-1;-1;-1;-1;59.50501;99.54871;9912;0.26854;0.02984
Joshua Sprey;Incling_t2;0;asb2305;1256;4202;2;1;600000;true;true;73213;75;2;1;2724777;1;-1;-1;-1;-1;58.32233;99.62335;10626;0.21967;0.0122
Joshua Sprey;Incling_t2;0;asb2305;1256;4202;3;1;600000;true;true;87116;78;2;1;2724777;1;-1;-1;-1;-1;69.47981;99.62995;11266;0.25711;0.01353
Joshua Sprey;Incling_t2;0;asb2305;1256;4202;4;1;600000;true;true;82117;77;2;1;2724777;1;-1;-1;-1;-1;64.57298;99.62281;10629;0.24356;0.01353
Joshua Sprey;Incling_t2;0;asb2305;1256;4202;5;1;600000;true;true;74899;80;2;1;2724777;1;-1;-1;-1;-1;57.36526;99.6187;10006;0.21873;0.01287
Joshua Sprey;Incling_t2;1;pc_usb_d12;1295;4375;1;1;600000;true;true;94154;80;2;1;2950761;1;-1;-1;-1;-1;77.13796;99.62765;12520;0.28722;0.01368
Joshua Sprey;Incling_t2;1;pc_usb_d12;1295;4375;2;1;600000;true;true;80623;79;2;1;2950761;1;-1;-1;-1;-1;63.31388;99.59521;10875;0.25629;0.01424
Joshua Sprey;Incling_t2;1;pc_usb_d12;1295;4375;3;1;600000;true;true;90135;82;2;1;2950761;1;-1;-1;-1;-1;73.50333;99.62305;12136;0.27707;0.01385
Joshua Sprey;Incling_t2;1;pc_usb_d12;1295;4375;4;1;600000;true;true;88630;79;2;1;2950761;1;-1;-1;-1;-1;72.1881;99.61337;11892;0.2791;0.01396
Joshua Sprey;Incling_t2;1;pc_usb_d12;1295;4375;5;1;600000;true;true;87876;82;2;1;2950761;1;-1;-1;-1;-1;68.9732;99.60675;11493;0.27123;0.01428
Joshua Sprey;Incling_t2;2;pc_i82544;1273;4300;1;1;600000;true;true;84232;87;2;1;2914252;1;-1;-1;-1;-1;69.42372;99.60389;11265;0.27499;0.01447
Joshua Sprey;Incling_t2;2;pc_i82544;1273;4300;2;1;600000;true;true;90480;87;2;1;2914252;1;-1;-1;-1;-1;71.1919;99.60776;11895;0.27924;0.01396
Joshua Sprey;Incling_t2;2;pc_i82544;1273;4300;3;1;600000;true;true;90970;90;2;1;2914252;1;-1;-1;-1;-1;72.07405;99.62297;11908;0.27174;0.01359
Joshua Sprey;Incling_t2;2;pc_i82544;1273;4300;4;1;600000;true;true;90116;86;2;1;2914252;1;-1;-1;-1;-1;70.5666;99.5591;11910;0.31113;0.01556
Joshua Sprey;Incling_t2;2;pc_i82544;1273;4300;5;1;600000;true;true;98435;92;2;1;2914252;1;-1;-1;-1;-1;79.86481;99.6002;13186;0.3193;0.01451
Joshua Sprey;Incling_t2;3;frv400;1252;4192;1;1;600000;true;true;80004;96;2;1;2818244;1;-1;-1;-1;-1;63.76197;99.63314;10646;0.23392;0.013
Joshua Sprey;Incling_t2;3;frv400;1252;4192;2;1;600000;true;true;76754;87;2;1;2818244;1;-1;-1;-1;-1;59.84016;99.54898;10017;0.26989;0.01588
Joshua Sprey;Incling_t2;3;frv400;1252;4192;3;1;600000;true;true;89474;90;2;1;2818244;1;-1;-1;-1;-1;73.68538;99.63723;12195;0.26731;0.01337
Joshua Sprey;Incling_t2;3;frv400;1252;4192;4;1;600000;true;true;84193;95;2;1;2818244;1;-1;-1;-1;-1;70.34463;99.64199;11920;0.25184;0.01259
Joshua Sprey;Incling_t2;3;frv400;1252;4192;5;1;600000;true;true;74012;95;2;1;2818244;1;-1;-1;-1;-1;55.1444;99.55546;9369;0.24514;0.01532
Joshua Sprey;Incling_t2;4;flexanet;1279;4355;1;1;600000;true;true;85344;91;2;1;2918104;1;-1;-1;-1;-1;67.59365;99.62356;11254;0.25445;0.01339
Joshua Sprey;Incling_t2;4;flexanet;1279;4355;2;1;600000;true;true;94557;93;2;1;2918104;1;-1;-1;-1;-1;76.18099;99.60523;12546;0.30074;0.01432
Joshua Sprey;Incling_t2;4;flexanet;1279;4355;3;1;600000;true;true;93814;92;2;1;2918104;1;-1;-1;-1;-1;74.03788;99.60309;12188;0.29387;0.01469
Joshua Sprey;Incling_t2;4;flexanet;1279;4355;4;1;600000;true;true;97121;94;2;1;2918104;1;-1;-1;-1;-1;78.95116;99.66944;13193;0.26098;0.01186
Joshua Sprey;Incling_t2;4;flexanet;1279;4355;5;1;600000;true;true;86550;85;2;1;2918104;1;-1;-1;-1;-1;69.52077;99.59116;11268;0.28423;0.01496
Joshua Sprey;Incling_t2;5;picasso;1262;4280;1;1;600000;true;true;81834;91;2;1;2788176;1;-1;-1;-1;-1;64.45752;99.6178;10863;0.24636;0.01369
Joshua Sprey;Incling_t2;5;picasso;1262;4280;2;1;600000;true;true;67028;91;2;1;2788176;1;-1;-1;-1;-1;49.32178;99.52307;8717;0.23523;0.01568
Joshua Sprey;Incling_t2;5;picasso;1262;4280;3;1;600000;true;true;79669;89;2;1;2788176;1;-1;-1;-1;-1;61.30537;99.59145;10628;0.25046;0.01391
Joshua Sprey;Incling_t2;5;picasso;1262;4280;4;1;600000;true;true;83316;89;2;1;2788176;1;-1;-1;-1;-1;65.09826;99.62597;11266;0.24349;0.01282
Joshua Sprey;Incling_t2;5;picasso;1262;4280;5;1;600000;true;true;85530;95;2;1;2788176;1;-1;-1;-1;-1;68.85907;99.62519;11258;0.25809;0.01358
Joshua Sprey;Incling_t2;6;smdk2410;1280;4337;1;1;600000;true;true;90614;123;2;1;2856161;1;-1;-1;-1;-1;72.39224;99.64003;12168;0.26059;0.01303
Joshua Sprey;Incling_t2;6;smdk2410;1280;4337;2;1;600000;true;true;102294;133;2;1;2856161;1;-1;-1;-1;-1;83.90619;99.60831;13835;0.32865;0.01429
Joshua Sprey;Incling_t2;6;smdk2410;1280;4337;3;1;600000;true;true;114771;133;2;1;2856161;1;-1;-1;-1;-1;96.37929;99.59392;15768;0.39138;0.01505
Joshua Sprey;Incling_t2;6;smdk2410;1280;4337;4;1;600000;true;true;101599;111;2;1;2856161;1;-1;-1;-1;-1;83.84366;99.63199;13461;0.30855;0.01402
Joshua Sprey;Incling_t2;6;smdk2410;1280;4337;5;1;600000;true;true;98921;128;2;1;2856161;1;-1;-1;-1;-1;81.33448;99.63392;13184;0.29775;0.01353
Joshua Sprey;Incling_t2;7;cerfpda;1305;4449;1;1;600000;true;true;93970;94;2;1;2995083;1;-1;-1;-1;-1;75.22897;99.59665;12159;0.30344;0.01517
Joshua Sprey;Incling_t2;7;cerfpda;1305;4449;2;1;600000;true;true;96520;87;2;1;2995083;1;-1;-1;-1;-1;77.5916;99.62811;12778;0.28855;0.01374
Joshua Sprey;Incling_t2;7;cerfpda;1305;4449;3;1;600000;true;true;92937;94;2;1;2995083;1;-1;-1;-1;-1;74.96757;99.62279;12290;0.28279;0.01414
Joshua Sprey;Incling_t2;7;cerfpda;1305;4449;4;1;600000;true;true;88740;95;2;1;2995083;1;-1;-1;-1;-1;70.997;99.60873;11894;0.27779;0.01389
Joshua Sprey;Incling_t2;7;cerfpda;1305;4449;5;1;600000;true;true;105107;89;2;1;2995083;1;-1;-1;-1;-1;90.76442;99.65084;14456;0.31691;0.0132
Joshua Sprey;Incling_t2;8;am31_sim;1179;3980;1;1;600000;true;true;62122;77;2;1;2435975;1;-1;-1;-1;-1;48.28657;99.5457;8758;0.21936;0.01462
Joshua Sprey;Incling_t2;8;am31_sim;1179;3980;2;1;600000;true;true;71702;79;2;1;2435975;1;-1;-1;-1;-1;58.73552;99.5814;10013;0.24586;0.01446
Joshua Sprey;Incling_t2;8;am31_sim;1179;3980;3;1;600000;true;true;71352;77;2;1;2435975;1;-1;-1;-1;-1;58.09029;99.58296;10007;0.24226;0.01425
Joshua Sprey;Incling_t2;8;am31_sim;1179;3980;4;1;600000;true;true;68875;75;2;1;2435975;1;-1;-1;-1;-1;53.77594;99.55409;9376;0.23979;0.01499
Joshua Sprey;Incling_t2;8;am31_sim;1179;3980;5;1;600000;true;true;60694;72;2;1;2435975;1;-1;-1;-1;-1;45.22547;99.51343;8106;0.22005;0.01572
Joshua Sprey;Incling_t2;9;at91sam7sek;1310;4447;1;1;600000;true;true;93383;71;2;1;2911511;1;-1;-1;-1;-1;76.89063;99.59232;12508;0.31346;0.01493
Joshua Sprey;Incling_t2;9;at91sam7sek;1310;4447;2;1;600000;true;true;74049;80;2;1;2911511;1;-1;-1;-1;-1;55.70935;99.49987;9566;0.27862;0.02143
Joshua Sprey;Incling_t2;9;at91sam7sek;1310;4447;3;1;600000;true;true;92777;80;2;1;2911511;1;-1;-1;-1;-1;76.58001;99.57059;12517;0.32884;0.01566
Joshua Sprey;Incling_t2;9;at91sam7sek;1310;4447;4;1;600000;true;true;77304;73;2;1;2911511;1;-1;-1;-1;-1;59.67642;99.57021;9974;0.25648;0.01509
Joshua Sprey;Incling_t2;9;at91sam7sek;1310;4447;5;1;600000;true;true;95388;76;2;1;2911511;1;-1;-1;-1;-1;79.90136;99.60266;12500;0.31748;0.01512
Joshua Sprey;Incling_t2;10;p2106;1263;4281;1;1;600000;true;true;83581;75;2;1;2777736;1;-1;-1;-1;-1;68.40948;99.58276;11264;0.28543;0.01502
Joshua Sprey;Incling_t2;10;p2106;1263;4281;2;1;600000;true;true;78719;80;2;1;2777736;1;-1;-1;-1;-1;63.32437;99.5743;10627;0.26957;0.01498
Joshua Sprey;Incling_t2;10;p2106;1263;4281;3;1;600000;true;true;86249;80;2;1;2777736;1;-1;-1;-1;-1;68.0994;99.55742;11263;0.3014;0.01586
Joshua Sprey;Incling_t2;10;p2106;1263;4281;4;1;600000;true;true;84070;78;2;1;2777736;1;-1;-1;-1;-1;65.53635;99.5906;11265;0.2683;0.01412
Joshua Sprey;Incling_t2;10;p2106;1263;4281;5;1;600000;true;true;74281;73;2;1;2777736;1;-1;-1;-1;-1;58.78763;99.59401;9984;0.23867;0.01404
Joshua Sprey;Incling_t2;11;h8300h_sim;1196;4042;1;1;600000;true;true;63621;79;2;1;2480612;1;-1;-1;-1;-1;48.01658;99.57069;8743;0.20614;0.01374
Joshua Sprey;Incling_t2;11;h8300h_sim;1196;4042;2;1;600000;true;true;77321;78;2;1;2480612;1;-1;-1;-1;-1;64.72825;99.58374;11290;0.26944;0.01418
Joshua Sprey;Incling_t2;11;h8300h_sim;1196;4042;3;1;600000;true;true;72994;79;2;1;2480612;1;-1;-1;-1;-1;57.36216;99.56414;10024;0.25002;0.01471
Joshua Sprey;Incling_t2;11;h8300h_sim;1196;4042;4;1;600000;true;true;65669;80;2;1;2480612;1;-1;-1;-1;-1;51.01435;99.54326;8748;0.233;0.01553
Joshua Sprey;Incling_t2;11;h8300h_sim;1196;4042;5;1;600000;true;true;73187;78;2;1;2480612;1;-1;-1;-1;-1;57.86368;99.52715;10012;0.27361;0.01609
Joshua Sprey;Incling_t2;12;moab;1292;4388;1;1;600000;true;true;90631;100;2;1;2999878;1;-1;-1;-1;-1;71.841;99.63706;12184;0.26074;0.01304
Joshua Sprey;Incling_t2;12;moab;1292;4388;2;1;600000;true;true;105522;100;2;1;2999878;1;-1;-1;-1;-1;89.42467;99.50522;14095;0.44245;0.02458
Joshua Sprey;Incling_t2;12;moab;1292;4388;3;1;600000;true;true;115884;97;2;1;2999878;1;-1;-1;-1;-1;100.44781;99.58929;16130;0.41255;0.01587
Joshua Sprey;Incling_t2;12;moab;1292;4388;4;1;600000;true;true;113376;95;2;1;2999878;1;-1;-1;-1;-1;99.51559;99.60355;15754;0.39453;0.01517
Joshua Sprey;Incling_t2;12;moab;1292;4388;5;1;600000;true;true;98221;95;2;1;2999878;1;-1;-1;-1;-1;79.11797;99.59738;13190;0.31854;0.01448
Joshua Sprey;Incling_t2;13;stdeval1;1204;4078;1;1;600000;true;true;87470;79;2;1;2551675;1;-1;-1;-1;-1;75.87001;99.59428;12563;0.30782;0.01466
Joshua Sprey;Incling_t2;13;stdeval1;1204;4078;2;1;600000;true;true;74418;73;2;1;2551675;1;-1;-1;-1;-1;57.97221;99.58178;10014;0.24245;0.01426
Joshua Sprey;Incling_t2;13;stdeval1;1204;4078;3;1;600000;true;true;69217;74;2;1;2551675;1;-1;-1;-1;-1;52.9525;99.50102;9336;0.26422;0.02202
Joshua Sprey;Incling_t2;13;stdeval1;1204;4078;4;1;600000;true;true;81642;79;2;1;2551675;1;-1;-1;-1;-1;66.17475;99.58405;11289;0.27525;0.01449
Joshua Sprey;Incling_t2;13;stdeval1;1204;4078;5;1;600000;true;true;79532;80;2;1;2551675;1;-1;-1;-1;-1;61.81778;99.58384;10013;0.25726;0.01513
Joshua Sprey;Incling_t2;14;ts6;1254;4249;1;1;600000;true;true;92763;91;2;1;2846107;1;-1;-1;-1;-1;77.39848;99.59359;12617;0.31455;0.0185
Joshua Sprey;Incling_t2;14;ts6;1254;4249;2;1;600000;true;true;89771;93;2;1;2846107;1;-1;-1;-1;-1;69.70389;99.61062;10868;0.27141;0.01508
Joshua Sprey;Incling_t2;14;ts6;1254;4249;3;1;600000;true;true;73473;91;2;1;2846107;1;-1;-1;-1;-1;59.69619;99.5736;10004;0.25454;0.01497
Joshua Sprey;Incling_t2;14;ts6;1254;4249;4;1;600000;true;true;97003;97;2;1;2846107;1;-1;-1;-1;-1;77.86861;99.64026;13206;0.28012;0.01273
Joshua Sprey;Incling_t2;14;ts6;1254;4249;5;1;600000;true;true;70573;93;2;1;2846107;1;-1;-1;-1;-1;51.73361;99.5608;9366;0.22721;0.0142
Joshua Sprey;Incling_t2;15;pc_i82559;1273;4300;1;1;600000;true;true;81202;94;2;1;2914252;1;-1;-1;-1;-1;64.16532;99.56903;10902;0.27653;0.01975
Joshua Sprey;Incling_t2;15;pc_i82559;1273;4300;2;1;600000;true;true;90931;87;2;1;2914252;1;-1;-1;-1;-1;73.06658;99.65664;12150;0.25088;0.01254
Joshua Sprey;Incling_t2;15;pc_i82559;1273;4300;3;1;600000;true;true;85259;92;2;1;2914252;1;-1;-1;-1;-1;68.0347;99.59636;11908;0.27461;0.01373
Joshua Sprey;Incling_t2;15;pc_i82559;1273;4300;4;1;600000;true;true;81845;88;2;1;2914252;1;-1;-1;-1;-1;63.46596;99.61187;10874;0.24633;0.01369
Joshua Sprey;Incling_t2;15;pc_i82559;1273;4300;5;1;600000;true;true;69260;94;2;1;2914252;1;-1;-1;-1;-1;52.37828;99.50285;9566;0.2604;0.02003
Joshua Sprey;Incling_t2;16;sparclite_sim;1182;3994;1;1;600000;true;true;57859;70;2;1;2453770;1;-1;-1;-1;-1;45.10523;99.55077;8124;0.20262;0.01447
Joshua Sprey;Incling_t2;16;sparclite_sim;1182;3994;2;1;600000;true;true;67667;76;2;1;2453770;1;-1;-1;-1;-1;55.14245;99.56092;9391;0.24212;0.01513
Joshua Sprey;Incling_t2;16;sparclite_sim;1182;3994;3;1;600000;true;true;62432;75;2;1;2453770;1;-1;-1;-1;-1;50.02659;99.5413;8520;0.22947;0.02086
Joshua Sprey;Incling_t2;16;sparclite_sim;1182;3994;4;1;600000;true;true;63157;77;2;1;2453770;1;-1;-1;-1;-1;49.61982;99.58407;8739;0.20638;0.01376
Joshua Sprey;Incling_t2;16;sparclite_sim;1182;3994;5;1;600000;true;true;61006;77;2;1;2453770;1;-1;-1;-1;-1;45.27172;99.57388;8105;0.19291;0.01378
Joshua Sprey;Incling_t2;17;ixdp425;1261;4269;1;1;600000;true;true;77007;91;2;1;2821167;1;-1;-1;-1;-1;59.37879;99.55188;10000;0.26609;0.01565
Joshua Sprey;Incling_t2;17;ixdp425;1261;4269;2;1;600000;true;true;82298;87;2;1;2821167;1;-1;-1;-1;-1;65.63761;99.58345;10895;0.27341;0.01953
Joshua Sprey;Incling_t2;17;ixdp425;1261;4269;3;1;600000;true;true;79275;92;2;1;2821167;1;-1;-1;-1;-1;60.75792;99.63479;9988;0.22189;0.01305
Joshua Sprey;Incling_t2;17;ixdp425;1261;4269;4;1;600000;true;true;75549;84;2;1;2821167;1;-1;-1;-1;-1;60.05319;99.5579;10126;0.26549;0.02042
Joshua Sprey;Incling_t2;17;ixdp425;1261;4269;5;1;600000;true;true;76311;87;2;1;2821167;1;-1;-1;-1;-1;60.33776;99.61054;9997;0.23499;0.01382
Joshua Sprey;Incling_t2;18;innovator;1271;4302;1;1;600000;true;true;111434;157;2;1;2883556;1;-1;-1;-1;-1;97.7103;99.66249;15133;0.32978;0.01319
Joshua Sprey;Incling_t2;18;innovator;1271;4302;2;1;600000;true;true;123519;158;2;1;2883556;1;-1;-1;-1;-1;105.81432;99.64596;16425;0.37462;0.01387
Joshua Sprey;Incling_t2;18;innovator;1271;4302;3;1;600000;true;true;119039;164;2;1;2883556;1;-1;-1;-1;-1;99.68728;99.64628;16258;0.35262;0.01356
Joshua Sprey;Incling_t2;18;innovator;1271;4302;4;1;600000;true;true;110103;158;2;1;2883556;1;-1;-1;-1;-1;92.02418;99.67071;14814;0.30303;0.01263
Joshua Sprey;Incling_t2;18;innovator;1271;4302;5;1;600000;true;true;117302;159;2;1;2883556;1;-1;-1;-1;-1;99.41712;99.61603;16720;0.38173;0.01414
Joshua Sprey;Incling_t2;19;asb;1245;4165;1;1;600000;true;true;81446;79;2;1;2715456;1;-1;-1;-1;-1;65.53887;99.59469;11270;0.26564;0.01398
Joshua Sprey;Incling_t2;19;asb;1245;4165;2;1;600000;true;true;83189;76;2;1;2715456;1;-1;-1;-1;-1;66.7961;99.57937;11280;0.28097;0.01479
Joshua Sprey;Incling_t2;19;asb;1245;4165;3;1;600000;true;true;73478;86;2;1;2715456;1;-1;-1;-1;-1;54.61275;99.38245;9334;0.33726;0.02811
Joshua Sprey;Incling_t2;19;asb;1245;4165;4;1;600000;true;true;84797;73;2;1;2715456;1;-1;-1;-1;-1;69.68739;99.60322;11926;0.27651;0.01383
Joshua Sprey;Incling_t2;19;asb;1245;4165;5;1;600000;true;true;85206;77;2;1;2715456;1;-1;-1;-1;-1;71.37375;99.59315;11912;0.29039;0.01452
Joshua Sprey;Incling_t2;20;snds;1232;4182;1;1;600000;true;true;75364;80;2;1;2670449;1;-1;-1;-1;-1;58.86888;99.59215;10224;0.2401;0.01412
Joshua Sprey;Incling_t2;20;snds;1232;4182;2;1;600000;true;true;68004;87;2;1;2670449;1;-1;-1;-1;-1;50.72864;99.53139;8735;0.23772;0.01585
Joshua Sprey;Incling_t2;20;snds;1232;4182;3;1;600000;true;true;86256;91;2;1;2670449;1;-1;-1;-1;-1;69.48401;99.58984;11276;0.285;0.015
Joshua Sprey;Incling_t2;20;snds;1232;4182;4;1;600000;true;true;90670;87;2;1;2670449;1;-1;-1;-1;-1;74.77339;99.60414;12571;0.296;0.0141
Joshua Sprey;Incling_t2;20;snds;1232;4182;5;1;600000;true;true;69165;81;2;1;2670449;1;-1;-1;-1;-1;53.18898;99.55377;9380;0.23734;0.01483
Joshua Sprey;Incling_t2;21;mpc50;1227;4153;1;1;600000;true;true;71305;75;2;1;2585095;1;-1;-1;-1;-1;56.13191;99.56636;9362;0.24341;0.01521
Joshua Sprey;Incling_t2;21;mpc50;1227;4153;2;1;600000;true;true;63708;75;2;1;2585095;1;-1;-1;-1;-1;49.89032;99.58888;8741;0.20511;0.01367
Joshua Sprey;Incling_t2;21;mpc50;1227;4153;3;1;600000;true;true;82370;77;2;1;2585095;1;-1;-1;-1;-1;70.51179;99.6229;11273;0.2659;0.01399
Joshua Sprey;Incling_t2;21;mpc50;1227;4153;4;1;600000;true;true;76594;71;2;1;2585095;1;-1;-1;-1;-1;59.79282;99.53862;10005;0.27587;0.01623
Joshua Sprey;Incling_t2;21;mpc50;1227;4153;5;1;600000;true;true;75509;77;2;1;2585095;1;-1;-1;-1;-1;60.54235;99.57927;9986;0.25472;0.01498
Joshua Sprey;Incling_t2;22;pid;1243;4224;1;1;600000;true;true;76263;76;2;1;2674917;1;-1;-1;-1;-1;62.75236;99.59183;10628;0.25614;0.01423
Joshua Sprey;Incling_t2;22;pid;1243;4224;2;1;600000;true;true;75482;70;2;1;2674917;1;-1;-1;-1;-1;60.07259;99.62155;10005;0.22734;0.01337
Joshua Sprey;Incling_t2;22;pid;1243;4224;3;1;600000;true;true;79524;79;2;1;2674917;1;-1;-1;-1;-1;60.84083;99.59909;10026;0.24392;0.01435
Joshua Sprey;Incling_t2;22;pid;1243;4224;4;1;600000;true;true;79256;75;2;1;2674917;1;-1;-1;-1;-1;61.70416;99.5319;10275;0.28884;0.02063
Joshua Sprey;Incling_t2;22;pid;1243;4224;5;1;600000;true;true;95907;76;2;1;2674917;1;-1;-1;-1;-1;78.13802;99.65408;12833;0.27029;0.01287
Joshua Sprey;Incling_t2;23;ocelot;1280;4270;1;1;600000;true;true;97325;89;2;1;2898309;1;-1;-1;-1;-1;77.5103;99.60114;13184;0.30916;0.01405
Joshua Sprey;Incling_t2;23;ocelot;1280;4270;2;1;600000;true;true;77466;90;2;1;2898309;1;-1;-1;-1;-1;58.20857;99.62039;10166;0.22096;0.013
Joshua Sprey;Incling_t2;23;ocelot;1280;4270;3;1;600000;true;true;81309;91;2;1;2898309;1;-1;-1;-1;-1;66.87138;99.61932;11266;0.25456;0.0134
Joshua Sprey;Incling_t2;23;ocelot;1280;4270;4;1;600000;true;true;87724;90;2;1;2898309;1;-1;-1;-1;-1;72.29544;99.62255;12153;0.27288;0.01364
Joshua Sprey;Incling_t2;23;ocelot;1280;4270;5;1;600000;true;true;81529;91;2;1;2898309;1;-1;-1;-1;-1;61.93815;99.56447;10635;0.26976;0.01499
